MSISDN,Selected_Action,ActionType,Propensity,MonthlyValueQAR
97454772028,10GB_Aggressive_HVC,Retention,0.2017,120
97451058599,Device_Upgrade_iPhone,Upsell,0.3255,280
97459696086,Retention_Save_25pct,Retention,0.3191,90
97452493733,Device_Upgrade_iPhone,Upsell,0.4182,280
97456364382,Device_Upgrade_iPhone,Upsell,0.2401,280
97452633213,Device_Upgrade_iPhone,Upsell,0.243,280
97459397208,Device_Upgrade_iPhone,Upsell,0.2592,280
97457644929,Device_Upgrade_iPhone,Upsell,0.302,280
97458239247,Device_Upgrade_iPhone,Upsell,0.3819,280
97454888718,10GB_Aggressive_HVC,Retention,0.2347,120
97455206433,Device_Upgrade_iPhone,Upsell,0.2917,280
97456708709,Device_Upgrade_iPhone,Upsell,0.2809,280
97458062870,Device_Upgrade_iPhone,Upsell,0.4933,280
97458622815,Device_Upgrade_iPhone,Upsell,0.2924,280
97451160531,Device_Upgrade_iPhone,Upsell,0.2851,280
97456972051,Device_Upgrade_iPhone,Upsell,0.2453,280
97451982295,Device_Upgrade_iPhone,Upsell,0.2175,280
97453591385,Device_Upgrade_iPhone,Upsell,0.3156,280
97458464856,Device_Upgrade_iPhone,Upsell,0.5015,280
97453254618,Device_Upgrade_iPhone,Upsell,0.1833,280
97458171352,200mins_Upsell,Upsell,0.2725,35
97455167069,Device_Upgrade_iPhone,Upsell,0.2972,280
97453093766,Device_Upgrade_iPhone,Upsell,0.4894,280
97454008197,1GB_plus_100mins,NBO,0.1491,40
97455776925,Device_Upgrade_iPhone,Upsell,0.2146,280
97457886323,Device_Upgrade_iPhone,Upsell,0.4237,280
97456454141,Device_Upgrade_iPhone,Upsell,0.3062,280
97459399013,Device_Upgrade_iPhone,Upsell,0.3254,280
97458809649,Device_Upgrade_iPhone,Upsell,0.4345,280
97457780181,Device_Upgrade_iPhone,Upsell,0.2984,280
97456427963,Device_Upgrade_iPhone,Upsell,0.3831,280
97453608702,Device_Upgrade_iPhone,Upsell,0.174,280
97454713143,Device_Upgrade_iPhone,Upsell,0.333,280
97452070048,Device_Upgrade_iPhone,Upsell,0.2465,280
97454367656,Device_Upgrade_iPhone,Upsell,0.2591,280
97459338249,Device_Upgrade_iPhone,Upsell,0.362,280
97454832938,Device_Upgrade_iPhone,Upsell,0.2209,280
97452023559,Device_Upgrade_iPhone,Upsell,0.1843,280
97456867378,10GB_Aggressive_HVC,Retention,0.2714,120
97459663532,Device_Upgrade_iPhone,Upsell,0.2707,280
97458807414,Device_Upgrade_iPhone,Upsell,0.3604,280
97453466687,Device_Upgrade_iPhone,Upsell,0.38,280
97455085071,Device_Upgrade_iPhone,Upsell,0.3892,280
97455779148,Device_Upgrade_iPhone,Upsell,0.1858,280
97453230555,Device_Upgrade_iPhone,Upsell,0.1755,280
97453418227,Device_Upgrade_iPhone,Upsell,0.226,280
97453129961,Device_Upgrade_iPhone,Upsell,0.181,280
97459951230,Device_Upgrade_iPhone,Upsell,0.3461,280
97457714127,10GB_Aggressive_HVC,Retention,0.3157,120
97458567706,10GB_Aggressive_HVC,Retention,0.2338,120
97458349118,1GB_plus_100mins,NBO,0.1592,40
97459632290,1GB_plus_100mins,NBO,0.2102,40
97451947502,Device_Upgrade_iPhone,Upsell,0.3479,280
97458934691,Device_Upgrade_iPhone,Upsell,0.2632,280
97451599029,Device_Upgrade_iPhone,Upsell,0.1989,280
97455278788,Device_Upgrade_iPhone,Upsell,0.2244,280
97456349902,Device_Upgrade_iPhone,Upsell,0.3566,280
97454220749,5G_Unlimited_Upgrade,Upsell,0.2651,200
97452315559,Device_Upgrade_iPhone,Upsell,0.342,280
97452730711,Device_Upgrade_iPhone,Upsell,0.3129,280
97458421976,Device_Upgrade_iPhone,Upsell,0.2976,280
97453868514,Loyalty_Points_2x,Retention,0.1493,0
97453793011,1GB_plus_100mins,NBO,0.1601,40
97459310255,Roaming_Daily_Pass,CrossSell,0.2425,60
97452294847,10GB_Aggressive_HVC,Retention,0.2848,120
97459237401,Device_Upgrade_iPhone,Upsell,0.3236,280
97459288733,Device_Upgrade_iPhone,Upsell,0.2843,280
97456387036,5G_Unlimited_Upgrade,Upsell,0.241,200
97452489785,1GB_plus_100mins,NBO,0.1301,40
97452402747,Device_Upgrade_iPhone,Upsell,0.3856,280
97453562480,Device_Upgrade_iPhone,Upsell,0.2413,280
97456196740,Device_Upgrade_iPhone,Upsell,0.218,280
97452382520,Device_Upgrade_iPhone,Upsell,0.3909,280
97455100920,Device_Upgrade_iPhone,Upsell,0.3015,280
97452039410,Device_Upgrade_iPhone,Upsell,0.2385,280
97455862556,Device_Upgrade_iPhone,Upsell,0.4978,280
97451190332,Device_Upgrade_iPhone,Upsell,0.2225,280
97457381324,Device_Upgrade_iPhone,Upsell,0.3097,280
97451498558,10GB_Aggressive_HVC,Retention,0.2292,120
97452753396,Device_Upgrade_iPhone,Upsell,0.4587,280
97452571773,Device_Upgrade_iPhone,Upsell,0.2258,280
97458478945,Device_Upgrade_iPhone,Upsell,0.2078,280
97451480437,1GB_plus_100mins,NBO,0.1492,40
97454863336,Device_Upgrade_iPhone,Upsell,0.1815,280
97456320293,Device_Upgrade_iPhone,Upsell,0.3073,280
97455643959,5G_Unlimited_Upgrade,Upsell,0.2172,200
97457126430,1GB_plus_100mins,NBO,0.1527,40
97458227911,Device_Upgrade_iPhone,Upsell,0.2368,280
97454542673,Device_Upgrade_iPhone,Upsell,0.4325,280
97458453959,Device_Upgrade_iPhone,Upsell,0.2238,280
97453861919,Device_Upgrade_iPhone,Upsell,0.2667,280
97459859803,Device_Upgrade_iPhone,Upsell,0.2702,280
97455540735,Device_Upgrade_iPhone,Upsell,0.2343,280
97457624119,Device_Upgrade_iPhone,Upsell,0.2662,280
97458875043,200mins_Upsell,Upsell,0.2821,35
97458133860,1GB_plus_100mins,NBO,0.1845,40
97458660183,Device_Upgrade_iPhone,Upsell,0.329,280
97455828621,Device_Upgrade_iPhone,Upsell,0.2306,280
97451391275,Device_Upgrade_iPhone,Upsell,0.2522,280
97455437751,Device_Upgrade_iPhone,Upsell,0.2388,280
97452633485,Device_Upgrade_iPhone,Upsell,0.2121,280
97459002048,Loyalty_Points_2x,Retention,0.1194,0
97453130703,Retention_Save_25pct,Retention,0.2624,90
97453052628,1GB_plus_100mins,NBO,0.1364,40
97453244487,1GB_plus_100mins,NBO,0.1531,40
97456783095,1GB_plus_100mins,NBO,0.1543,40
97456141093,Device_Upgrade_iPhone,Upsell,0.2549,280
97459539566,Device_Upgrade_iPhone,Upsell,0.2069,280
97454746361,1GB_plus_100mins,NBO,0.1336,40
97453540503,Device_Upgrade_iPhone,Upsell,0.2839,280
97451443287,Device_Upgrade_iPhone,Upsell,0.2644,280
97451063683,Device_Upgrade_iPhone,Upsell,0.2356,280
97454362526,Device_Upgrade_iPhone,Upsell,0.1941,280
97459332355,Device_Upgrade_iPhone,Upsell,0.3108,280
97455713776,Loyalty_Points_2x,Retention,0.1156,0
97459041927,Device_Upgrade_iPhone,Upsell,0.3153,280
97451915047,Device_Upgrade_iPhone,Upsell,0.2172,280
97451839888,Loyalty_Points_2x,Retention,0.1388,0
97458501126,Device_Upgrade_iPhone,Upsell,0.196,280
97451960678,Device_Upgrade_iPhone,Upsell,0.3219,280
97451467656,Device_Upgrade_iPhone,Upsell,0.2629,280
97454636833,Loyalty_Points_2x,Retention,0.1368,0
97459323575,10GB_Aggressive_HVC,Retention,0.321,120
97457204449,Device_Upgrade_iPhone,Upsell,0.2898,280
97451892018,Device_Upgrade_iPhone,Upsell,0.2329,280
97458534178,Device_Upgrade_iPhone,Upsell,0.2259,280
97458592173,10GB_Aggressive_HVC,Retention,0.2894,120
97458206268,Device_Upgrade_iPhone,Upsell,0.2366,280
97459123877,Device_Upgrade_iPhone,Upsell,0.3921,280
97453158901,10GB_Aggressive_HVC,Retention,0.2767,120
97459816135,Device_Upgrade_iPhone,Upsell,0.4165,280
97453886266,Device_Upgrade_iPhone,Upsell,0.3829,280
97458218232,Device_Upgrade_iPhone,Upsell,0.1971,280
97456214280,Device_Upgrade_iPhone,Upsell,0.5546,280
97458015297,Device_Upgrade_iPhone,Upsell,0.2513,280
97456650374,10GB_Aggressive_HVC,Retention,0.2343,120
97456782348,Device_Upgrade_iPhone,Upsell,0.3435,280
97456546556,Device_Upgrade_iPhone,Upsell,0.1802,280
97458010966,Device_Upgrade_iPhone,Upsell,0.3108,280
97457651385,Device_Upgrade_iPhone,Upsell,0.2224,280
97452210969,Device_Upgrade_iPhone,Upsell,0.3333,280
97458434493,Device_Upgrade_iPhone,Upsell,0.2882,280
97455824611,Loyalty_Points_2x,Retention,0.1474,0
97453907750,Retention_Save_25pct,Retention,0.2429,90
97455628005,Device_Upgrade_iPhone,Upsell,0.3693,280
97459702850,Device_Upgrade_iPhone,Upsell,0.3585,280
97458718148,Device_Upgrade_iPhone,Upsell,0.2408,280
97458503285,Device_Upgrade_iPhone,Upsell,0.247,280
97455165193,Device_Upgrade_iPhone,Upsell,0.1713,280
97458057239,Device_Upgrade_iPhone,Upsell,0.2254,280
97454465805,10GB_Aggressive_HVC,Retention,0.2521,120
97457175488,Device_Upgrade_iPhone,Upsell,0.2694,280
97456756068,Device_Upgrade_iPhone,Upsell,0.3642,280
97453248188,Device_Upgrade_iPhone,Upsell,0.4123,280
97453398169,Retention_Save_25pct,Retention,0.1753,90
97451550198,Device_Upgrade_iPhone,Upsell,0.2622,280
97452257915,Device_Upgrade_iPhone,Upsell,0.3896,280
97454902567,1GB_plus_100mins,NBO,0.1187,40
97455300894,Device_Upgrade_iPhone,Upsell,0.2316,280
97452486086,Device_Upgrade_iPhone,Upsell,0.4256,280
97454752003,10GB_Aggressive_HVC,Retention,0.2466,120
97456437597,Device_Upgrade_iPhone,Upsell,0.3595,280
97453093129,Device_Upgrade_iPhone,Upsell,0.2122,280
97454044131,Device_Upgrade_iPhone,Upsell,0.5127,280
97454307605,Device_Upgrade_iPhone,Upsell,0.2323,280
97455545484,Device_Upgrade_iPhone,Upsell,0.3061,280
97454297531,Device_Upgrade_iPhone,Upsell,0.1164,280
97457632500,Device_Upgrade_iPhone,Upsell,0.3448,280
97453947459,Device_Upgrade_iPhone,Upsell,0.3434,280
97454905070,Device_Upgrade_iPhone,Upsell,0.3466,280
97454415176,Device_Upgrade_iPhone,Upsell,0.2446,280
97452646241,Device_Upgrade_iPhone,Upsell,0.2586,280
97457171689,Device_Upgrade_iPhone,Upsell,0.2329,280
97453119015,Device_Upgrade_iPhone,Upsell,0.2406,280
97453671887,Device_Upgrade_iPhone,Upsell,0.1804,280
97458134766,1GB_plus_100mins,NBO,0.145,40
97459539720,Device_Upgrade_iPhone,Upsell,0.2825,280
97457037587,Device_Upgrade_iPhone,Upsell,0.2151,280
97459247131,Device_Upgrade_iPhone,Upsell,0.1858,280
97458687714,Device_Upgrade_iPhone,Upsell,0.2605,280
97455328193,Device_Upgrade_iPhone,Upsell,0.2054,280
97457932610,Device_Upgrade_iPhone,Upsell,0.266,280
97453955250,1GB_plus_100mins,NBO,0.168,40
97455144473,Device_Upgrade_iPhone,Upsell,0.411,280
97455818912,Device_Upgrade_iPhone,Upsell,0.4679,280
97459644436,Device_Upgrade_iPhone,Upsell,0.3224,280
97458637043,1GB_plus_100mins,NBO,0.1946,40
97455403276,Device_Upgrade_iPhone,Upsell,0.2977,280
97456873285,10GB_Aggressive_HVC,Retention,0.279,120
97452821208,Device_Upgrade_iPhone,Upsell,0.5002,280
97458239525,Device_Upgrade_iPhone,Upsell,0.3767,280
97455977341,Device_Upgrade_iPhone,Upsell,0.226,280
97455794499,Device_Upgrade_iPhone,Upsell,0.274,280
97457896550,10GB_Aggressive_HVC,Retention,0.2515,120
97456696258,Device_Upgrade_iPhone,Upsell,0.4303,280
97451652203,Device_Upgrade_iPhone,Upsell,0.4219,280
97453593400,Device_Upgrade_iPhone,Upsell,0.2186,280
97452590470,Device_Upgrade_iPhone,Upsell,0.4133,280
97457614037,10GB_Aggressive_HVC,Retention,0.2779,120
97451316324,10GB_Aggressive_HVC,Retention,0.2868,120
97452821641,Device_Upgrade_iPhone,Upsell,0.2858,280
97456377004,Device_Upgrade_iPhone,Upsell,0.3132,280
97457253182,Device_Upgrade_iPhone,Upsell,0.2159,280
97455529743,Device_Upgrade_iPhone,Upsell,0.3197,280
97458746470,Device_Upgrade_iPhone,Upsell,0.1578,280
97459270459,Device_Upgrade_iPhone,Upsell,0.3882,280
97452188925,Device_Upgrade_iPhone,Upsell,0.2461,280
97459572598,10GB_Aggressive_HVC,Retention,0.249,120
97456529417,Device_Upgrade_iPhone,Upsell,0.1635,280
97456725971,Device_Upgrade_iPhone,Upsell,0.2756,280
97451855861,1GB_plus_100mins,NBO,0.1238,40
97456596846,1GB_plus_100mins,NBO,0.1554,40
97457531439,Device_Upgrade_iPhone,Upsell,0.1726,280
97456227119,Device_Upgrade_iPhone,Upsell,0.2012,280
97451760438,10GB_Aggressive_HVC,Retention,0.2169,120
97455709046,Device_Upgrade_iPhone,Upsell,0.1348,280
97459423457,Device_Upgrade_iPhone,Upsell,0.195,280
97457510747,10GB_Aggressive_HVC,Retention,0.3314,120
97452236671,1GB_plus_100mins,NBO,0.1433,40
97459639445,Device_Upgrade_iPhone,Upsell,0.2825,280
97459629921,Device_Upgrade_iPhone,Upsell,0.2987,280
97452524559,Device_Upgrade_iPhone,Upsell,0.1707,280
97458207956,Device_Upgrade_iPhone,Upsell,0.3095,280
97454660453,Device_Upgrade_iPhone,Upsell,0.4171,280
97456343137,10GB_Aggressive_HVC,Retention,0.2616,120
97455006676,Device_Upgrade_iPhone,Upsell,0.2793,280
97458043616,Device_Upgrade_iPhone,Upsell,0.3795,280
97459969937,Device_Upgrade_iPhone,Upsell,0.2075,280
97458156032,Device_Upgrade_iPhone,Upsell,0.3093,280
97459382341,10GB_Aggressive_HVC,Retention,0.2242,120
97459514242,Device_Upgrade_iPhone,Upsell,0.2038,280
97451810948,Device_Upgrade_iPhone,Upsell,0.264,280
97453280449,Device_Upgrade_iPhone,Upsell,0.19,280
97457496708,10GB_Aggressive_HVC,Retention,0.1871,120
97456310682,Device_Upgrade_iPhone,Upsell,0.3333,280
97451451315,1GB_plus_100mins,NBO,0.1166,40
97451855442,Device_Upgrade_iPhone,Upsell,0.249,280
97455684925,10GB_Aggressive_HVC,Retention,0.1697,120
97456545490,Device_Upgrade_iPhone,Upsell,0.2258,280
97452509473,Device_Upgrade_iPhone,Upsell,0.2285,280
97452541621,Device_Upgrade_iPhone,Upsell,0.1939,280
97452164061,Device_Upgrade_iPhone,Upsell,0.2192,280
97456084554,Device_Upgrade_iPhone,Upsell,0.3487,280
97451070682,10GB_Aggressive_HVC,Retention,0.1697,120
97456151874,Device_Upgrade_iPhone,Upsell,0.2975,280
97455283357,Device_Upgrade_iPhone,Upsell,0.2248,280
97455193865,Device_Upgrade_iPhone,Upsell,0.5048,280
97457113485,Device_Upgrade_iPhone,Upsell,0.4494,280
97455703685,Device_Upgrade_iPhone,Upsell,0.2232,280
97457549738,1GB_plus_100mins,NBO,0.144,40
97457875309,Device_Upgrade_iPhone,Upsell,0.2086,280
97459281058,Loyalty_Points_2x,Retention,0.1066,0
97458193201,Device_Upgrade_iPhone,Upsell,0.1451,280
97455659355,Device_Upgrade_iPhone,Upsell,0.2229,280
97455429378,Device_Upgrade_iPhone,Upsell,0.4595,280
97453121377,Device_Upgrade_iPhone,Upsell,0.2306,280
97456396340,1GB_plus_100mins,NBO,0.1476,40
97452252218,Device_Upgrade_iPhone,Upsell,0.3469,280
97459381125,Device_Upgrade_iPhone,Upsell,0.182,280
97458605397,Device_Upgrade_iPhone,Upsell,0.354,280
97452077602,Device_Upgrade_iPhone,Upsell,0.2216,280
97458073602,Device_Upgrade_iPhone,Upsell,0.2063,280
97452053931,Device_Upgrade_iPhone,Upsell,0.4273,280
97457491025,Loyalty_Points_2x,Retention,0.1941,0
97451789381,Device_Upgrade_iPhone,Upsell,0.2489,280
97455393740,Device_Upgrade_iPhone,Upsell,0.166,280
97456920768,1GB_plus_100mins,NBO,0.1491,40
97457559296,Device_Upgrade_iPhone,Upsell,0.2209,280
97454767474,Device_Upgrade_iPhone,Upsell,0.2406,280
97459294610,10GB_Aggressive_HVC,Retention,0.3255,120
97457968891,Device_Upgrade_iPhone,Upsell,0.1603,280
97452874382,Retention_Save_25pct,Retention,0.3006,90
97457041082,10GB_Aggressive_HVC,Retention,0.2394,120
97457574810,Device_Upgrade_iPhone,Upsell,0.2759,280
97454002739,Device_Upgrade_iPhone,Upsell,0.4203,280
97457644081,Device_Upgrade_iPhone,Upsell,0.4003,280
97459085298,Device_Upgrade_iPhone,Upsell,0.2183,280
97458354027,Device_Upgrade_iPhone,Upsell,0.2458,280
97457862788,Device_Upgrade_iPhone,Upsell,0.2903,280
97456710476,10GB_Aggressive_HVC,Retention,0.2104,120
97453434814,10GB_Aggressive_HVC,Retention,0.2837,120
97458157005,Device_Upgrade_iPhone,Upsell,0.3213,280
97454277727,Device_Upgrade_iPhone,Upsell,0.258,280
97455789770,Device_Upgrade_iPhone,Upsell,0.2474,280
97453829959,Device_Upgrade_iPhone,Upsell,0.4953,280
97453817153,Device_Upgrade_iPhone,Upsell,0.2205,280
97452418504,Device_Upgrade_iPhone,Upsell,0.2407,280
97459651678,Device_Upgrade_iPhone,Upsell,0.2558,280
97452330050,Device_Upgrade_iPhone,Upsell,0.3024,280
97451776329,Device_Upgrade_iPhone,Upsell,0.2837,280
97459425146,Device_Upgrade_iPhone,Upsell,0.2154,280
97455995117,Device_Upgrade_iPhone,Upsell,0.2722,280
97454941135,Device_Upgrade_iPhone,Upsell,0.3491,280
97457637421,Device_Upgrade_iPhone,Upsell,0.1906,280
97454449878,1GB_plus_100mins,NBO,0.1342,40
97452151294,Device_Upgrade_iPhone,Upsell,0.284,280
97457567170,1GB_plus_100mins,NBO,0.1493,40
97452583995,Device_Upgrade_iPhone,Upsell,0.3302,280
97455976937,Device_Upgrade_iPhone,Upsell,0.2954,280
97459541594,Retention_Save_25pct,Retention,0.2692,90
97459425258,Device_Upgrade_iPhone,Upsell,0.2879,280
97454247046,Device_Upgrade_iPhone,Upsell,0.4042,280
97458022712,1GB_plus_100mins,NBO,0.1542,40
97456514081,Device_Upgrade_iPhone,Upsell,0.3012,280
97455314325,Device_Upgrade_iPhone,Upsell,0.3315,280
97452259352,Device_Upgrade_iPhone,Upsell,0.5113,280
97454387234,Loyalty_Points_2x,Retention,0.1663,0
97456867262,10GB_Aggressive_HVC,Retention,0.3039,120
97459879682,Device_Upgrade_iPhone,Upsell,0.2392,280
97451044015,Device_Upgrade_iPhone,Upsell,0.3131,280
97457459841,Device_Upgrade_iPhone,Upsell,0.1591,280
97458617030,Device_Upgrade_iPhone,Upsell,0.2282,280
97459560750,Device_Upgrade_iPhone,Upsell,0.3314,280
97454814232,Device_Upgrade_iPhone,Upsell,0.385,280
97452066307,Device_Upgrade_iPhone,Upsell,0.2728,280
97453438704,1GB_plus_100mins,NBO,0.1503,40
97458654802,1GB_plus_100mins,NBO,0.1739,40
97458901413,10GB_Aggressive_HVC,Retention,0.2508,120
97456733664,1GB_plus_100mins,NBO,0.1134,40
97452104664,Device_Upgrade_iPhone,Upsell,0.2286,280
97452097294,Device_Upgrade_iPhone,Upsell,0.2498,280
97455303548,10GB_Aggressive_HVC,Retention,0.4133,120
97456294321,Device_Upgrade_iPhone,Upsell,0.2119,280
97451291407,Device_Upgrade_iPhone,Upsell,0.216,280
97457174866,Loyalty_Points_2x,Retention,0.177,0
97455900589,Device_Upgrade_iPhone,Upsell,0.2131,280
97451110724,Device_Upgrade_iPhone,Upsell,0.2506,280
97451861097,10GB_Aggressive_HVC,Retention,0.2419,120
97455088861,Device_Upgrade_iPhone,Upsell,0.199,280
97457503268,Device_Upgrade_iPhone,Upsell,0.3652,280
97458428594,Home_Free_OoredooTV,CrossSell,0.1433,150
97454881713,Device_Upgrade_iPhone,Upsell,0.2251,280
97453658230,1GB_plus_100mins,NBO,0.0859,40
97459714792,Device_Upgrade_iPhone,Upsell,0.3499,280
97455126932,1GB_plus_100mins,NBO,0.158,40
97453838507,Device_Upgrade_iPhone,Upsell,0.3053,280
97454980826,Loyalty_Points_2x,Retention,0.1806,0
97451108824,10GB_Aggressive_HVC,Retention,0.3504,120
